,angle,distance,correlation,roi_condition,patient_id
8,0.7853981633974483,4,-0.13523492656009084,healthy,CT-098
9,0.7853981633974483,5,-0.46194104007949643,healthy,CT-098
10,1.5707963267948966,1,0.8055725896573084,healthy,CT-098
11,1.5707963267948966,2,0.614658509280335,healthy,CT-098
12,1.5707963267948966,3,0.4385026737967914,healthy,CT-098
13,1.5707963267948966,4,0.24095827915280013,healthy,CT-098
14,1.5707963267948966,5,0.12721451234919134,healthy,CT-098
15,2.356194490192345,1,0.7138003171863492,healthy,CT-098
16,2.356194490192345,2,0.7138003171863492,healthy,CT-098
17,2.356194490192345,3,0.43318965517241387,healthy,CT-098
18,2.356194490192345,4,0.29808365696823075,healthy,CT-098
19,2.356194490192345,5,0.47988059701492536,healthy,CT-098
0,0.0,1,0.49339367837068415,healthy,CT-098
1,0.0,2,0.20258272800645685,healthy,CT-098
2,0.0,3,0.10846797536971739,healthy,CT-098
3,0.0,4,-0.2222913518798329,healthy,CT-098
4,0.0,5,-0.3519134775374376,healthy,CT-098
5,0.7853981633974483,1,0.055467019085007965,healthy,CT-098
6,0.7853981633974483,2,0.055467019085007965,healthy,CT-098
7,0.7853981633974483,3,-0.019044645644708088,healthy,CT-098
8,0.7853981633974483,4,-0.17156862745098037,healthy,CT-098
9,0.7853981633974483,5,-0.2401746724890829,healthy,CT-098
10,1.5707963267948966,1,0.3299950631215178,healthy,CT-098
11,1.5707963267948966,2,0.10879941011767753,healthy,CT-098
12,1.5707963267948966,3,0.3536831483350152,healthy,CT-098
13,1.5707963267948966,4,0.021384912206747844,healthy,CT-098
14,1.5707963267948966,5,-0.09712978369384359,healthy,CT-098
15,2.356194490192345,1,0.13708462560921575,healthy,CT-098
16,2.356194490192345,2,0.13708462560921575,healthy,CT-098
17,2.356194490192345,3,0.06613606215652833,healthy,CT-098
18,2.356194490192345,4,0.27214854111405834,healthy,CT-098
19,2.356194490192345,5,0.026878155760697728,healthy,CT-098
0,0.0,1,0.5030308062775056,healthy,CT-098
1,0.0,2,0.07972858354537744,healthy,CT-098
2,0.0,3,-0.08146705615060043,healthy,CT-098
3,0.0,4,-0.08951546673966604,healthy,CT-098
4,0.0,5,-0.1659501289767842,healthy,CT-098
5,0.7853981633974483,1,0.15705681465383423,healthy,CT-098
6,0.7853981633974483,2,0.15705681465383423,healthy,CT-098
7,0.7853981633974483,3,0.046085971501818396,healthy,CT-098
8,0.7853981633974483,4,-0.018960244648318064,healthy,CT-098
9,0.7853981633974483,5,-0.17952552511725922,healthy,CT-098
10,1.5707963267948966,1,0.24732392062242492,healthy,CT-098
11,1.5707963267948966,2,-0.27445049405122,healthy,CT-098
12,1.5707963267948966,3,-0.09282121627800637,healthy,CT-098
13,1.5707963267948966,4,-0.00020552168253748962,healthy,CT-098
14,1.5707963267948966,5,-0.014617368873602743,healthy,CT-098
15,2.356194490192345,1,0.10554596992851863,healthy,CT-098
16,2.356194490192345,2,0.10554596992851863,healthy,CT-098
17,2.356194490192345,3,-0.2896153315325618,healthy,CT-098
18,2.356194490192345,4,0.01350356002946234,healthy,CT-098
19,2.356194490192345,5,-0.05737704918032789,healthy,CT-098
0,0.0,1,0.5974155069582504,healthy,CT-098
1,0.0,2,0.2268752876208008,healthy,CT-098
2,0.0,3,0.18544530976662216,healthy,CT-098
3,0.0,4,0.1729038837985886,healthy,CT-098
4,0.0,5,0.055887140531741736,healthy,CT-098
5,0.7853981633974483,1,0.3770449064720068,healthy,CT-098
6,0.7853981633974483,2,0.3770449064720068,healthy,CT-098
7,0.7853981633974483,3,0.18275862068965515,healthy,CT-098
8,0.7853981633974483,4,-0.06838041910579452,healthy,CT-098
9,0.7853981633974483,5,-0.252708938642967,healthy,CT-098
10,1.5707963267948966,1,0.5849787266566455,healthy,CT-098
11,1.5707963267948966,2,0.420619238629907,healthy,CT-098
12,1.5707963267948966,3,0.2751350802585419,healthy,CT-098
13,1.5707963267948966,4,0.18273570197751707,healthy,CT-098
14,1.5707963267948966,5,0.1644058600108519,healthy,CT-098
15,2.356194490192345,1,0.5282423374764105,healthy,CT-098
16,2.356194490192345,2,0.5282423374764105,healthy,CT-098
17,2.356194490192345,3,0.3175741071867977,healthy,CT-098
18,2.356194490192345,4,0.33487265603134625,healthy,CT-098
19,2.356194490192345,5,0.0947521865889213,healthy,CT-098
0,0.0,1,0.6575313506794408,healthy,CT-098
1,0.0,2,0.3124684038788547,healthy,CT-098
2,0.0,3,0.10078636172639412,healthy,CT-098
3,0.0,4,0.10178254494945599,healthy,CT-098
4,0.0,5,0.18058619602899464,healthy,CT-098
5,0.7853981633974483,1,0.1911205256787135,healthy,CT-098
6,0.7853981633974483,2,0.1911205256787135,healthy,CT-098
7,0.7853981633974483,3,0.14940192322726917,healthy,CT-098
8,0.7853981633974483,4,0.2561846994188447,healthy,CT-098
9,0.7853981633974483,5,-0.4086081609837899,healthy,CT-098
10,1.5707963267948966,1,0.22368432201594657,healthy,CT-098
11,1.5707963267948966,2,-0.0697127498740131,healthy,CT-098
12,1.5707963267948966,3,-0.11701576493227737,healthy,CT-098
13,1.5707963267948966,4,0.0217391304347826,healthy,CT-098
14,1.5707963267948966,5,0.36968168925307276,healthy,CT-098
15,2.356194490192345,1,0.09765793699130723,healthy,CT-098
16,2.356194490192345,2,0.09765793699130723,healthy,CT-098
17,2.356194490192345,3,-0.09901536037810163,healthy,CT-098
18,2.356194490192345,4,-0.14536157779401018,healthy,CT-098
19,2.356194490192345,5,-0.12647909545095973,healthy,CT-098
0,0.0,1,0.5566215077461594,healthy,CT-098
1,0.0,2,0.14606923982304473,healthy,CT-098
2,0.0,3,0.058215191579566505,healthy,CT-098
3,0.0,4,0.020186803253992143,healthy,CT-098
4,0.0,5,0.04663746457098685,healthy,CT-098
5,0.7853981633974483,1,0.1593168381869936,healthy,CT-098
6,0.7853981633974483,2,0.1593168381869936,healthy,CT-098
7,0.7853981633974483,3,0.1117458573651927,healthy,CT-098
8,0.7853981633974483,4,9.029345372461e-05,healthy,CT-098
9,0.7853981633974483,5,0.00969395523524336,healthy,CT-098
10,1.5707963267948966,1,0.3112681520474064,healthy,CT-098
11,1.5707963267948966,2,-0.02369380315917376,healthy,CT-098
12,1.5707963267948966,3,0.11231884057971016,healthy,CT-098
13,1.5707963267948966,4,0.07705216053698784,healthy,CT-098
14,1.5707963267948966,5,0.14033402824951394,healthy,CT-098
15,2.356194490192345,1,0.21504825684459328,healthy,CT-098
16,2.356194490192345,2,0.21504825684459328,healthy,CT-098
17,2.356194490192345,3,-0.04600643350900007,healthy,CT-098
18,2.356194490192345,4,-0.19856857172929163,healthy,CT-098
19,2.356194490192345,5,-0.6659772492244053,healthy,CT-098
0,0.0,1,0.6795894306123862,healthy,CT-098
1,0.0,2,0.4811454771678538,healthy,CT-098
2,0.0,3,0.4444372162010955,healthy,CT-098
3,0.0,4,0.4428812605514914,healthy,CT-098
4,0.0,5,0.511400651465798,healthy,CT-098
5,0.7853981633974483,1,0.1911134470768982,healthy,CT-098
6,0.7853981633974483,2,0.1911134470768982,healthy,CT-098
7,0.7853981633974483,3,0.019029042711676984,healthy,CT-098
8,0.7853981633974483,4,-0.22739226663194892,healthy,CT-098
9,0.7853981633974483,5,-0.24195521066171816,healthy,CT-098
10,1.5707963267948966,1,0.3299118654185771,healthy,CT-098
11,1.5707963267948966,2,-0.048136324059869784,healthy,CT-098
12,1.5707963267948966,3,0.038354716776632186,healthy,CT-098
13,1.5707963267948966,4,-0.2510220768601799,healthy,CT-098
14,1.5707963267948966,5,-0.25712540716612375,healthy,CT-098
15,2.356194490192345,1,0.3956930273823447,healthy,CT-098
16,2.356194490192345,2,0.3956930273823447,healthy,CT-098
17,2.356194490192345,3,0.01740453973926279,healthy,CT-098
18,2.356194490192345,4,-0.029896163377984123,healthy,CT-098
19,2.356194490192345,5,-0.18683544303797467,healthy,CT-098
0,0.0,1,0.5590923755242501,healthy,CT-098
1,0.0,2,0.2897306895531222,healthy,CT-098
2,0.0,3,0.1878232483137008,healthy,CT-098
3,0.0,4,-0.008239375542064187,healthy,CT-098
4,0.0,5,0.15405695222208987,healthy,CT-098
5,0.7853981633974483,1,-0.016149068322981342,healthy,CT-098
6,0.7853981633974483,2,-0.016149068322981342,healthy,CT-098
7,0.7853981633974483,3,-0.06960540995924316,healthy,CT-098
8,0.7853981633974483,4,-0.37459688386369816,healthy,CT-098
9,0.7853981633974483,5,-0.4619030774672799,healthy,CT-098
10,1.5707963267948966,1,0.22121939633590537,healthy,CT-098
11,1.5707963267948966,2,0.024311756850251824,healthy,CT-098
12,1.5707963267948966,3,0.011707988980716249,healthy,CT-098
13,1.5707963267948966,4,-0.05011933174224343,healthy,CT-098
14,1.5707963267948966,5,0.13817069780372535,healthy,CT-098
15,2.356194490192345,1,0.16436637390213302,healthy,CT-098
16,2.356194490192345,2,0.16436637390213302,healthy,CT-098
17,2.356194490192345,3,-0.22990691622460213,healthy,CT-098
18,2.356194490192345,4,-0.32364817823160835,healthy,CT-098
19,2.356194490192345,5,-0.07151968704821836,healthy,CT-098
0,0.0,1,0.3503433756077999,healthy,CT-098
1,0.0,2,-0.05468952750047576,healthy,CT-098
2,0.0,3,-0.0398334752578295,healthy,CT-098
3,0.0,4,-0.09007749968237835,healthy,CT-098
4,0.0,5,-0.03186772201732213,healthy,CT-098
5,0.7853981633974483,1,-0.15842839036755385,healthy,CT-098
6,0.7853981633974483,2,-0.15842839036755385,healthy,CT-098
7,0.7853981633974483,3,-0.1211417377920806,healthy,CT-098
8,0.7853981633974483,4,-0.2945095336549507,healthy,CT-098
9,0.7853981633974483,5,-0.10792580101180438,healthy,CT-098
10,1.5707963267948966,1,0.13509733069122273,healthy,CT-098
11,1.5707963267948966,2,0.0514608613284121,healthy,CT-098
12,1.5707963267948966,3,0.06708934463349937,healthy,CT-098
13,1.5707963267948966,4,-0.28610108303249104,healthy,CT-098
14,1.5707963267948966,5,-0.056732004475570814,healthy,CT-098
15,2.356194490192345,1,0.13255712595728783,healthy,CT-098
16,2.356194490192345,2,0.13255712595728783,healthy,CT-098
17,2.356194490192345,3,-0.11049162389599562,healthy,CT-098
18,2.356194490192345,4,0.04372069446204537,healthy,CT-098
19,2.356194490192345,5,0.0593824228028503,healthy,CT-098
0,0.0,1,0.7480785653287787,healthy,CT-098
1,0.0,2,0.4780146997600502,healthy,CT-098
2,0.0,3,0.39932743226005946,healthy,CT-098
3,0.0,4,0.21182011742693088,healthy,CT-098
4,0.0,5,0.023574472676269102,healthy,CT-098
5,0.7853981633974483,1,0.5800339366515839,healthy,CT-098
6,0.7853981633974483,2,0.5800339366515839,healthy,CT-098
7,0.7853981633974483,3,0.5606999778157664,healthy,CT-098
8,0.7853981633974483,4,0.34806629834254155,healthy,CT-098
9,0.7853981633974483,5,0.3114241001564945,healthy,CT-098
10,1.5707963267948966,1,0.6414195133130792,healthy,CT-098
11,1.5707963267948966,2,0.451175010947307,healthy,CT-098
12,1.5707963267948966,3,0.30320578327845277,healthy,CT-098
13,1.5707963267948966,4,0.1366481779832987,healthy,CT-098
14,1.5707963267948966,5,-0.0699322076567586,healthy,CT-098
15,2.356194490192345,1,0.5110122976446883,healthy,CT-098
16,2.356194490192345,2,0.5110122976446883,healthy,CT-098
17,2.356194490192345,3,0.19151543719066702,healthy,CT-098
18,2.356194490192345,4,-0.10776460140972748,healthy,CT-098
19,2.356194490192345,5,-0.4311762068450156,healthy,CT-098
0,0.0,1,0.8967535284472103,cancer,CT-099
1,0.0,2,0.7409501321064808,cancer,CT-099
2,0.0,3,0.613876802536252,cancer,CT-099
3,0.0,4,0.4955790113144507,cancer,CT-099
4,0.0,5,0.3744984473017046,cancer,CT-099
5,0.7853981633974483,1,0.8100693458435688,cancer,CT-099
6,0.7853981633974483,2,0.8100693458435688,cancer,CT-099
7,0.7853981633974483,3,0.6492168192023969,cancer,CT-099
8,0.7853981633974483,4,0.5077919896020648,cancer,CT-099
9,0.7853981633974483,5,0.3641361429936697,cancer,CT-099
10,1.5707963267948966,1,0.8342515448308726,cancer,CT-099
11,1.5707963267948966,2,0.7435744924073179,cancer,CT-099
12,1.5707963267948966,3,0.7772709627329193,cancer,CT-099
13,1.5707963267948966,4,0.7509833228723266,cancer,CT-099
14,1.5707963267948966,5,0.6972687921941627,cancer,CT-099
15,2.356194490192345,1,0.75235346909224,cancer,CT-099
16,2.356194490192345,2,0.75235346909224,cancer,CT-099
17,2.356194490192345,3,0.707227747469778,cancer,CT-099
18,2.356194490192345,4,0.6755256571388811,cancer,CT-099
19,2.356194490192345,5,0.5992801540725744,cancer,CT-099
0,0.0,1,0.6255464951997418,healthy,CT-099
1,0.0,2,0.24061224195386546,healthy,CT-099
2,0.0,3,0.26522707465866174,healthy,CT-099
3,0.0,4,0.17580727831881088,healthy,CT-099
4,0.0,5,-0.10963160230803372,healthy,CT-099
5,0.7853981633974483,1,0.3467057714465278,healthy,CT-099
6,0.7853981633974483,2,0.3467057714465278,healthy,CT-099
7,0.7853981633974483,3,0.10288929150376659,healthy,CT-099
8,0.7853981633974483,4,-0.22473328978880908,healthy,CT-099
9,0.7853981633974483,5,-0.17853895119733248,healthy,CT-099
10,1.5707963267948966,1,0.3166731745411948,healthy,CT-099
11,1.5707963267948966,2,-0.18760481224936199,healthy,CT-099
12,1.5707963267948966,3,-0.04578890346125335,healthy,CT-099
13,1.5707963267948966,4,0.011274934952298341,healthy,CT-099
14,1.5707963267948966,5,-0.2057996745080633,healthy,CT-099
15,2.356194490192345,1,0.11108504398826975,healthy,CT-099
16,2.356194490192345,2,0.11108504398826975,healthy,CT-099
17,2.356194490192345,3,0.15421071819176083,healthy,CT-099
18,2.356194490192345,4,0.31056774537019427,healthy,CT-099
19,2.356194490192345,5,0.33250927070457353,healthy,CT-099
0,0.0,1,0.5050219405168211,healthy,CT-099
1,0.0,2,0.23130817735962364,healthy,CT-099
2,0.0,3,0.20500287521564126,healthy,CT-099
3,0.0,4,-0.006180825068276547,healthy,CT-099
4,0.0,5,0.035661122257459044,healthy,CT-099
5,0.7853981633974483,1,0.3159043461757449,healthy,CT-099
6,0.7853981633974483,2,0.3159043461757449,healthy,CT-099
7,0.7853981633974483,3,-0.1973949082297217,healthy,CT-099
8,0.7853981633974483,4,-0.43728566216709236,healthy,CT-099
9,0.7853981633974483,5,-0.3318385650224216,healthy,CT-099
10,1.5707963267948966,1,0.35778206702930343,healthy,CT-099
11,1.5707963267948966,2,-0.2392016681560917,healthy,CT-099
12,1.5707963267948966,3,-0.12621849269693047,healthy,CT-099
13,1.5707963267948966,4,0.05909762982212465,healthy,CT-099
14,1.5707963267948966,5,0.16510258235712896,healthy,CT-099
15,2.356194490192345,1,0.012961960996494843,healthy,CT-099
16,2.356194490192345,2,0.012961960996494843,healthy,CT-099
17,2.356194490192345,3,0.034616128408431646,healthy,CT-099
18,2.356194490192345,4,0.08360836083608364,healthy,CT-099
19,2.356194490192345,5,-0.06151499745805795,healthy,CT-099
0,0.0,1,0.6058624313908677,healthy,CT-099
1,0.0,2,0.27823050058207216,healthy,CT-099
2,0.0,3,0.15041615696433286,healthy,CT-099
3,0.0,4,0.04823820049408399,healthy,CT-099
4,0.0,5,0.1226808571839494,healthy,CT-099
5,0.7853981633974483,1,0.30183468486692827,healthy,CT-099
6,0.7853981633974483,2,0.30183468486692827,healthy,CT-099
7,0.7853981633974483,3,-0.1717906664678694,healthy,CT-099
8,0.7853981633974483,4,-0.06425339366515831,healthy,CT-099
9,0.7853981633974483,5,0.014736842105263192,healthy,CT-099
10,1.5707963267948966,1,0.32179015186378274,healthy,CT-099
11,1.5707963267948966,2,-0.24729854893485648,healthy,CT-099
12,1.5707963267948966,3,-0.17996669655437422,healthy,CT-099
13,1.5707963267948966,4,-0.028938906752411595,healthy,CT-099
14,1.5707963267948966,5,-0.030730140466944725,healthy,CT-099
15,2.356194490192345,1,0.13417721518987344,healthy,CT-099
16,2.356194490192345,2,0.13417721518987344,healthy,CT-099
17,2.356194490192345,3,-0.11291270121019857,healthy,CT-099
18,2.356194490192345,4,-0.14489311163895488,healthy,CT-099
19,2.356194490192345,5,-0.18148999015425005,healthy,CT-099
0,0.0,1,0.39456100393671106,healthy,CT-099
1,0.0,2,0.02558569103312057,healthy,CT-099
2,0.0,3,-0.09027978079030866,healthy,CT-099
3,0.0,4,-0.041165294490183656,healthy,CT-099
4,0.0,5,-0.06231990021934538,healthy,CT-099
5,0.7853981633974483,1,0.29750121536217794,healthy,CT-099
6,0.7853981633974483,2,0.29750121536217794,healthy,CT-099
7,0.7853981633974483,3,0.11705591932490635,healthy,CT-099
8,0.7853981633974483,4,0.21826518434771686,healthy,CT-099
9,0.7853981633974483,5,0.18146718146718147,healthy,CT-099
10,1.5707963267948966,1,0.4253983582810238,healthy,CT-099
11,1.5707963267948966,2,0.0831198982882202,healthy,CT-099
12,1.5707963267948966,3,0.001770901295554114,healthy,CT-099
13,1.5707963267948966,4,0.02190144350423095,healthy,CT-099
14,1.5707963267948966,5,0.2559459808180294,healthy,CT-099
15,2.356194490192345,1,-0.09072301919313429,healthy,CT-099
16,2.356194490192345,2,-0.09072301919313429,healthy,CT-099
17,2.356194490192345,3,0.07744538750521776,healthy,CT-099
18,2.356194490192345,4,-0.4795932081895971,healthy,CT-099
19,2.356194490192345,5,-0.2944606413994169,healthy,CT-099
0,0.0,1,0.4236846997583193,healthy,CT-099
1,0.0,2,0.027138006369929715,healthy,CT-099
2,0.0,3,0.13037409268565048,healthy,CT-099
3,0.0,4,0.007415858528237305,healthy,CT-099
4,0.0,5,-0.247987117552335,healthy,CT-099
5,0.7853981633974483,1,0.42953590596692337,healthy,CT-099
6,0.7853981633974483,2,0.42953590596692337,healthy,CT-099
7,0.7853981633974483,3,0.22054540640720152,healthy,CT-099
8,0.7853981633974483,4,0.16801027323963758,healthy,CT-099
9,0.7853981633974483,5,0.07046799354491663,healthy,CT-099
10,1.5707963267948966,1,0.2825587559639513,healthy,CT-099
11,1.5707963267948966,2,-0.12824675324675322,healthy,CT-099
12,1.5707963267948966,3,-0.07536016424197375,healthy,CT-099
13,1.5707963267948966,4,-0.2667306429617658,healthy,CT-099
14,1.5707963267948966,5,-0.08695652173913047,healthy,CT-099
15,2.356194490192345,1,-0.1238850346878097,healthy,CT-099
16,2.356194490192345,2,-0.1238850346878097,healthy,CT-099
17,2.356194490192345,3,-0.18388135109807274,healthy,CT-099
18,2.356194490192345,4,-0.19696969696969696,healthy,CT-099
19,2.356194490192345,5,0.006744328632740658,healthy,CT-099
0,0.0,1,0.528068412927887,healthy,CT-099
1,0.0,2,0.14469687765763575,healthy,CT-099
2,0.0,3,0.08030875348989974,healthy,CT-099
3,0.0,4,-0.0009017132551848879,healthy,CT-099
4,0.0,5,0.062327633756205196,healthy,CT-099
5,0.7853981633974483,1,0.15152784844222308,healthy,CT-099
6,0.7853981633974483,2,0.15152784844222308,healthy,CT-099
7,0.7853981633974483,3,-0.10610932475884244,healthy,CT-099
8,0.7853981633974483,4,0.014892032762472066,healthy,CT-099
9,0.7853981633974483,5,0.03252190847127552,healthy,CT-099
10,1.5707963267948966,1,0.18100197085087227,healthy,CT-099
11,1.5707963267948966,2,-0.24287933713102022,healthy,CT-099
12,1.5707963267948966,3,-0.1391516252942877,healthy,CT-099
13,1.5707963267948966,4,0.09859154929577464,healthy,CT-099
14,1.5707963267948966,5,0.1884012292175558,healthy,CT-099
15,2.356194490192345,1,0.04575003815046543,healthy,CT-099
16,2.356194490192345,2,0.04575003815046543,healthy,CT-099
17,2.356194490192345,3,-0.09475718772650397,healthy,CT-099
18,2.356194490192345,4,-0.34521931208583145,healthy,CT-099
19,2.356194490192345,5,0.0,healthy,CT-099
0,0.0,1,0.5833333333333333,healthy,CT-099
1,0.0,2,0.11732688794996216,healthy,CT-099
2,0.0,3,0.05522288755821691,healthy,CT-099
3,0.0,4,0.15223000368595646,healthy,CT-099
4,0.0,5,0.1883116883116883,healthy,CT-099
5,0.7853981633974483,1,0.22742339173374818,healthy,CT-099
6,0.7853981633974483,2,0.22742339173374818,healthy,CT-099
7,0.7853981633974483,3,-0.04598290137274469,healthy,CT-099
8,0.7853981633974483,4,-0.15384615384615385,healthy,CT-099
9,0.7853981633974483,5,-0.041900647948164164,healthy,CT-099
10,1.5707963267948966,1,0.05343511450381678,healthy,CT-099
11,1.5707963267948966,2,-0.3522869041134403,healthy,CT-099
12,1.5707963267948966,3,0.2685702462238775,healthy,CT-099
13,1.5707963267948966,4,0.1016400292489293,healthy,CT-099
14,1.5707963267948966,5,-0.5183346065699005,healthy,CT-099
15,2.356194490192345,1,-0.14484749802762995,healthy,CT-099
16,2.356194490192345,2,-0.14484749802762995,healthy,CT-099
17,2.356194490192345,3,0.03261068542587411,healthy,CT-099
18,2.356194490192345,4,-0.13736681887366814,healthy,CT-099
19,2.356194490192345,5,0.0888888888888889,healthy,CT-099
0,0.0,1,0.5594682630513249,healthy,CT-099
1,0.0,2,0.17135458523082417,healthy,CT-099
2,0.0,3,-0.05853658536585368,healthy,CT-099
3,0.0,4,-0.28331352911220503,healthy,CT-099
4,0.0,5,-0.23290741986101768,healthy,CT-099
5,0.7853981633974483,1,-0.009433145824318508,healthy,CT-099
6,0.7853981633974483,2,-0.009433145824318508,healthy,CT-099
7,0.7853981633974483,3,-0.0989647740522206,healthy,CT-099
8,0.7853981633974483,4,-0.34145607701564384,healthy,CT-099
9,0.7853981633974483,5,-0.059699024309575,healthy,CT-099
10,1.5707963267948966,1,0.19895933178145966,healthy,CT-099
11,1.5707963267948966,2,-0.16874390376070225,healthy,CT-099
12,1.5707963267948966,3,-0.11479473276529822,healthy,CT-099
13,1.5707963267948966,4,-0.06799230275817827,healthy,CT-099
14,1.5707963267948966,5,-0.14324142568930726,healthy,CT-099
15,2.356194490192345,1,0.07647628267182961,healthy,CT-099
16,2.356194490192345,2,0.07647628267182961,healthy,CT-099
17,2.356194490192345,3,0.07034473352201044,healthy,CT-099
18,2.356194490192345,4,-0.05829007815762786,healthy,CT-099
19,2.356194490192345,5,0.1531058617672791,healthy,CT-099
0,0.0,1,0.45349583066067994,healthy,CT-099
1,0.0,2,-0.10953058321479371,healthy,CT-099
2,0.0,3,-0.22171945701357465,healthy,CT-099
3,0.0,4,-0.30014858841010394,healthy,CT-099
4,0.0,5,-0.17862646287118408,healthy,CT-099
5,0.7853981633974483,1,0.11225249651538008,healthy,CT-099
6,0.7853981633974483,2,0.11225249651538008,healthy,CT-099
7,0.7853981633974483,3,-0.2334220869785723,healthy,CT-099
8,0.7853981633974483,4,-0.2709348042955226,healthy,CT-099
9,0.7853981633974483,5,0.01724137931034481,healthy,CT-099
10,1.5707963267948966,1,0.3116449423677691,healthy,CT-099
11,1.5707963267948966,2,0.0422374620634149,healthy,CT-099
12,1.5707963267948966,3,0.1659845384265575,healthy,CT-099
13,1.5707963267948966,4,-0.0921856715641659,healthy,CT-099
14,1.5707963267948966,5,-0.13697888467785604,healthy,CT-099
15,2.356194490192345,1,0.05622236260265318,healthy,CT-099
16,2.356194490192345,2,0.05622236260265318,healthy,CT-099
17,2.356194490192345,3,0.10808299783214617,healthy,CT-099
18,2.356194490192345,4,-0.044611133043821576,healthy,CT-099
19,2.356194490192345,5,-0.08903605592347316,healthy,CT-099
0,0.0,1,0.5528395881766854,healthy,CT-099
1,0.0,2,0.05042881646655228,healthy,CT-099
2,0.0,3,-0.023484505402083213,healthy,CT-099
3,0.0,4,-0.0051102174110247665,healthy,CT-099
4,0.0,5,0.13720182710201323,healthy,CT-099
5,0.7853981633974483,1,0.4062134865630552,healthy,CT-099
6,0.7853981633974483,2,0.4062134865630552,healthy,CT-099
7,0.7853981633974483,3,-0.04201680672268908,healthy,CT-099
8,0.7853981633974483,4,-0.059950556242274425,healthy,CT-099
9,0.7853981633974483,5,0.21889891513738213,healthy,CT-099
10,1.5707963267948966,1,0.29191411603471906,healthy,CT-099
11,1.5707963267948966,2,-0.15984143779908083,healthy,CT-099
12,1.5707963267948966,3,0.0314382530120482,healthy,CT-099
13,1.5707963267948966,4,-0.09502372551405283,healthy,CT-099
14,1.5707963267948966,5,-0.040433090847572316,healthy,CT-099
15,2.356194490192345,1,-0.10824742268041239,healthy,CT-099
16,2.356194490192345,2,-0.10824742268041239,healthy,CT-099
17,2.356194490192345,3,-0.0971523851705182,healthy,CT-099
18,2.356194490192345,4,-0.022836752899197156,healthy,CT-099
19,2.356194490192345,5,0.2555555555555555,healthy,CT-099
0,0.0,1,0.9642067431636022,cancer,CT-100
1,0.0,2,0.8931888680852165,cancer,CT-100
2,0.0,3,0.809097434584532,cancer,CT-100
3,0.0,4,0.7110792225940901,cancer,CT-100
4,0.0,5,0.5953786925134964,cancer,CT-100
5,0.7853981633974483,1,0.9356469297479248,cancer,CT-100
6,0.7853981633974483,2,0.9356469297479248,cancer,CT-100
7,0.7853981633974483,3,0.8735254005524696,cancer,CT-100
8,0.7853981633974483,4,0.7982371536793966,cancer,CT-100
9,0.7853981633974483,5,0.7104149323051309,cancer,CT-100
10,1.5707963267948966,1,0.9476369803659233,cancer,CT-100
11,1.5707963267948966,2,0.9038633089907273,cancer,CT-100
12,1.5707963267948966,3,0.8807835407723589,cancer,CT-100
13,1.5707963267948966,4,0.8389074863394889,cancer,CT-100
14,1.5707963267948966,5,0.7899459843144583,cancer,CT-100
15,2.356194490192345,1,0.920040655615435,cancer,CT-100
16,2.356194490192345,2,0.920040655615435,cancer,CT-100
17,2.356194490192345,3,0.8290283032307552,cancer,CT-100
18,2.356194490192345,4,0.7015832089589188,cancer,CT-100
19,2.356194490192345,5,0.5611971386403063,cancer,CT-100
0,0.0,1,0.9020591344641402,healthy,CT-100
1,0.0,2,0.6915553350579396,healthy,CT-100
2,0.0,3,0.4683053040103493,healthy,CT-100
3,0.0,4,0.33845280969443947,healthy,CT-100
4,0.0,5,0.3564867121874539,healthy,CT-100
5,0.7853981633974483,1,0.6891827428972289,healthy,CT-100
6,0.7853981633974483,2,0.6891827428972289,healthy,CT-100
7,0.7853981633974483,3,0.18689878466519635,healthy,CT-100
8,0.7853981633974483,4,-0.11695440541922052,healthy,CT-100
9,0.7853981633974483,5,-0.10484846696373239,healthy,CT-100
10,1.5707963267948966,1,0.8689505099745927,healthy,CT-100
11,1.5707963267948966,2,0.5378969388567583,healthy,CT-100
12,1.5707963267948966,3,0.11870169194400912,healthy,CT-100
13,1.5707963267948966,4,-0.22012393036293898,healthy,CT-100
14,1.5707963267948966,5,-0.40574085900018014,healthy,CT-100
15,2.356194490192345,1,0.8948746117891788,healthy,CT-100
16,2.356194490192345,2,0.8948746117891788,healthy,CT-100
17,2.356194490192345,3,0.6474587559489947,healthy,CT-100
18,2.356194490192345,4,0.19196894659349487,healthy,CT-100
19,2.356194490192345,5,-0.33741333970834325,healthy,CT-100
0,0.0,1,0.9276933698054607,healthy,CT-100
1,0.0,2,0.7822090227690567,healthy,CT-100
2,0.0,3,0.5915676619662926,healthy,CT-100
3,0.0,4,0.37266404882433646,healthy,CT-100
4,0.0,5,0.1769273433166944,healthy,CT-100
5,0.7853981633974483,1,0.7126948775055679,healthy,CT-100
6,0.7853981633974483,2,0.7126948775055679,healthy,CT-100
7,0.7853981633974483,3,0.11192993230103379,healthy,CT-100
8,0.7853981633974483,4,-0.3452631578947368,healthy,CT-100
9,0.7853981633974483,5,-0.4343190636105768,healthy,CT-100
10,1.5707963267948966,1,0.8601152410718133,healthy,CT-100
11,1.5707963267948966,2,0.5218677042801557,healthy,CT-100
12,1.5707963267948966,3,0.14435543105068072,healthy,CT-100
13,1.5707963267948966,4,-0.1057463447806868,healthy,CT-100
14,1.5707963267948966,5,-0.2623405435385469,healthy,CT-100
15,2.356194490192345,1,0.9064848114504057,healthy,CT-100
