,angle,distance,energy,roi_condition,patient_id
3,0.0,4,0.28698625596204275,healthy,CT-009
4,0.0,5,0.2884441020371192,healthy,CT-009
5,0.7853981633974483,1,0.2785312141402093,healthy,CT-009
6,0.7853981633974483,2,0.2785312141402093,healthy,CT-009
7,0.7853981633974483,3,0.273772116686488,healthy,CT-009
8,0.7853981633974483,4,0.2695886696657736,healthy,CT-009
9,0.7853981633974483,5,0.25306759942067497,healthy,CT-009
10,1.5707963267948966,1,0.28327886186626583,healthy,CT-009
11,1.5707963267948966,2,0.2781074432660874,healthy,CT-009
12,1.5707963267948966,3,0.2744196101756935,healthy,CT-009
13,1.5707963267948966,4,0.26640612271909636,healthy,CT-009
14,1.5707963267948966,5,0.2445403852127497,healthy,CT-009
15,2.356194490192345,1,0.2987297193225398,healthy,CT-009
16,2.356194490192345,2,0.2987297193225398,healthy,CT-009
17,2.356194490192345,3,0.2831963900061228,healthy,CT-009
18,2.356194490192345,4,0.28571428571428575,healthy,CT-009
19,2.356194490192345,5,0.29000851413640416,healthy,CT-009
0,0.0,1,0.2785544697049261,healthy,CT-009
1,0.0,2,0.24558603380485627,healthy,CT-009
2,0.0,3,0.2353893864754869,healthy,CT-009
3,0.0,4,0.2508319490548735,healthy,CT-009
4,0.0,5,0.246576560118759,healthy,CT-009
5,0.7853981633974483,1,0.2589651476963337,healthy,CT-009
6,0.7853981633974483,2,0.2589651476963337,healthy,CT-009
7,0.7853981633974483,3,0.23541436208311506,healthy,CT-009
8,0.7853981633974483,4,0.2371214293596378,healthy,CT-009
9,0.7853981633974483,5,0.26859832785852383,healthy,CT-009
10,1.5707963267948966,1,0.26747562482690496,healthy,CT-009
11,1.5707963267948966,2,0.24796043031096718,healthy,CT-009
12,1.5707963267948966,3,0.24515717573900733,healthy,CT-009
13,1.5707963267948966,4,0.2477678124553084,healthy,CT-009
14,1.5707963267948966,5,0.2607680962081059,healthy,CT-009
15,2.356194490192345,1,0.26072484051781325,healthy,CT-009
16,2.356194490192345,2,0.26072484051781325,healthy,CT-009
17,2.356194490192345,3,0.24105075969596113,healthy,CT-009
18,2.356194490192345,4,0.2557135527784014,healthy,CT-009
19,2.356194490192345,5,0.253067599420675,healthy,CT-009
0,0.0,1,0.35935470286213844,healthy,CT-009
1,0.0,2,0.338886042793149,healthy,CT-009
2,0.0,3,0.302877357815917,healthy,CT-009
3,0.0,4,0.3138028397293789,healthy,CT-009
4,0.0,5,0.29832867780352595,healthy,CT-009
5,0.7853981633974483,1,0.32884495313252354,healthy,CT-009
6,0.7853981633974483,2,0.32884495313252354,healthy,CT-009
7,0.7853981633974483,3,0.3067836549386228,healthy,CT-009
8,0.7853981633974483,4,0.3068019669055696,healthy,CT-009
9,0.7853981633974483,5,0.33217390953059434,healthy,CT-009
10,1.5707963267948966,1,0.3286710990610898,healthy,CT-009
11,1.5707963267948966,2,0.3016879596536793,healthy,CT-009
12,1.5707963267948966,3,0.28784916685156975,healthy,CT-009
13,1.5707963267948966,4,0.29674156357941417,healthy,CT-009
14,1.5707963267948966,5,0.3162277660168379,healthy,CT-009
15,2.356194490192345,1,0.3132982108752968,healthy,CT-009
16,2.356194490192345,2,0.3132982108752968,healthy,CT-009
17,2.356194490192345,3,0.293567097313374,healthy,CT-009
18,2.356194490192345,4,0.3135161529742289,healthy,CT-009
19,2.356194490192345,5,0.3185373594772143,healthy,CT-009
0,0.0,1,0.29091172136857885,healthy,CT-009
1,0.0,2,0.248746859276655,healthy,CT-009
2,0.0,3,0.2571428571428571,healthy,CT-009
3,0.0,4,0.27284509239574833,healthy,CT-009
4,0.0,5,0.27568097504180444,healthy,CT-009
5,0.7853981633974483,1,0.25969980207361276,healthy,CT-009
6,0.7853981633974483,2,0.25969980207361276,healthy,CT-009
7,0.7853981633974483,3,0.26904961496441504,healthy,CT-009
8,0.7853981633974483,4,0.26958866966577366,healthy,CT-009
9,0.7853981633974483,5,0.2791632116978025,healthy,CT-009
10,1.5707963267948966,1,0.2837143407734157,healthy,CT-009
11,1.5707963267948966,2,0.26838638191979863,healthy,CT-009
12,1.5707963267948966,3,0.2721794126179664,healthy,CT-009
13,1.5707963267948966,4,0.2803767306876787,healthy,CT-009
14,1.5707963267948966,5,0.29120439557122074,healthy,CT-009
15,2.356194490192345,1,0.26977498004212536,healthy,CT-009
16,2.356194490192345,2,0.26977498004212536,healthy,CT-009
17,2.356194490192345,3,0.2533949178160446,healthy,CT-009
18,2.356194490192345,4,0.2601540568159584,healthy,CT-009
19,2.356194490192345,5,0.29723520220878746,healthy,CT-009
0,0.0,1,0.3081205471969343,healthy,CT-009
1,0.0,2,0.27599252707274524,healthy,CT-009
2,0.0,3,0.2684042032579419,healthy,CT-009
3,0.0,4,0.2766365445449639,healthy,CT-009
4,0.0,5,0.3003331483536241,healthy,CT-009
5,0.7853981633974483,1,0.28475463196718015,healthy,CT-009
6,0.7853981633974483,2,0.28475463196718015,healthy,CT-009
7,0.7853981633974483,3,0.2836271071979898,healthy,CT-009
8,0.7853981633974483,4,0.27227885845155786,healthy,CT-009
9,0.7853981633974483,5,0.2735793833832251,healthy,CT-009
10,1.5707963267948966,1,0.28240588949197415,healthy,CT-009
11,1.5707963267948966,2,0.2899353376185801,healthy,CT-009
12,1.5707963267948966,3,0.29829447168315854,healthy,CT-009
13,1.5707963267948966,4,0.2886751345948129,healthy,CT-009
14,1.5707963267948966,5,0.29529646120466807,healthy,CT-009
15,2.356194490192345,1,0.27825747332307765,healthy,CT-009
16,2.356194490192345,2,0.27825747332307765,healthy,CT-009
17,2.356194490192345,3,0.2881107642904027,healthy,CT-009
18,2.356194490192345,4,0.2992424142574527,healthy,CT-009
19,2.356194490192345,5,0.2693155476342405,healthy,CT-009
0,0.0,1,0.30942000701431827,healthy,CT-009
1,0.0,2,0.29275096071575923,healthy,CT-009
2,0.0,3,0.3055607090886777,healthy,CT-009
3,0.0,4,0.2958039891549808,healthy,CT-009
4,0.0,5,0.293598365118064,healthy,CT-009
5,0.7853981633974483,1,0.3065360251342009,healthy,CT-009
6,0.7853981633974483,2,0.3065360251342009,healthy,CT-009
7,0.7853981633974483,3,0.29749113694780893,healthy,CT-009
8,0.7853981633974483,4,0.27112918888951887,healthy,CT-009
9,0.7853981633974483,5,0.28395900417028996,healthy,CT-009
10,1.5707963267948966,1,0.29668955384041534,healthy,CT-009
11,1.5707963267948966,2,0.3009100779302681,healthy,CT-009
12,1.5707963267948966,3,0.2786629886161594,healthy,CT-009
13,1.5707963267948966,4,0.2741147367233088,healthy,CT-009
14,1.5707963267948966,5,0.28213471959331776,healthy,CT-009
15,2.356194490192345,1,0.3032868764577345,healthy,CT-009
16,2.356194490192345,2,0.3032868764577345,healthy,CT-009
17,2.356194490192345,3,0.2795084971874737,healthy,CT-009
18,2.356194490192345,4,0.2824153572060826,healthy,CT-009
19,2.356194490192345,5,0.3233457424117448,healthy,CT-009
0,0.0,1,0.2846917327848657,healthy,CT-009
1,0.0,2,0.2540300179112696,healthy,CT-009
2,0.0,3,0.2602981022612657,healthy,CT-009
3,0.0,4,0.2632594833155219,healthy,CT-009
4,0.0,5,0.2545584412271571,healthy,CT-009
5,0.7853981633974483,1,0.24536551746113325,healthy,CT-009
6,0.7853981633974483,2,0.24536551746113325,healthy,CT-009
7,0.7853981633974483,3,0.2593467605109036,healthy,CT-009
8,0.7853981633974483,4,0.26095330311315146,healthy,CT-009
9,0.7853981633974483,5,0.25306759942067497,healthy,CT-009
10,1.5707963267948966,1,0.25251818171918916,healthy,CT-009
11,1.5707963267948966,2,0.2696931126298927,healthy,CT-009
12,1.5707963267948966,3,0.2565469285152567,healthy,CT-009
13,1.5707963267948966,4,0.2565800719723442,healthy,CT-009
14,1.5707963267948966,5,0.24899799195977468,healthy,CT-009
15,2.356194490192345,1,0.25689693884796067,healthy,CT-009
16,2.356194490192345,2,0.25689693884796067,healthy,CT-009
17,2.356194490192345,3,0.24531747606418097,healthy,CT-009
18,2.356194490192345,4,0.2637315914963283,healthy,CT-009
19,2.356194490192345,5,0.3055555555555556,healthy,CT-009
0,0.0,1,0.3082207001484488,healthy,CT-009
1,0.0,2,0.2751420087881893,healthy,CT-009
2,0.0,3,0.26399598017966186,healthy,CT-009
3,0.0,4,0.2791355704074038,healthy,CT-009
4,0.0,5,0.2932575659723036,healthy,CT-009
5,0.7853981633974483,1,0.2704802753111931,healthy,CT-009
6,0.7853981633974483,2,0.2704802753111931,healthy,CT-009
7,0.7853981633974483,3,0.2773162398327945,healthy,CT-009
8,0.7853981633974483,4,0.27682979522960277,healthy,CT-009
9,0.7853981633974483,5,0.3124228299778331,healthy,CT-009
10,1.5707963267948966,1,0.26211391360189884,healthy,CT-009
11,1.5707963267948966,2,0.27271780286589287,healthy,CT-009
12,1.5707963267948966,3,0.28302303937369927,healthy,CT-009
13,1.5707963267948966,4,0.2753785273643051,healthy,CT-009
14,1.5707963267948966,5,0.2709243436828813,healthy,CT-009
15,2.356194490192345,1,0.27146461021353113,healthy,CT-009
16,2.356194490192345,2,0.27146461021353113,healthy,CT-009
17,2.356194490192345,3,0.28384222069663984,healthy,CT-009
18,2.356194490192345,4,0.26648091545307334,healthy,CT-009
19,2.356194490192345,5,0.2939723678960656,healthy,CT-009
0,0.0,1,0.34336749200805433,healthy,CT-009
1,0.0,2,0.31782955337727803,healthy,CT-009
2,0.0,3,0.3083861877846129,healthy,CT-009
3,0.0,4,0.3195048252113469,healthy,CT-009
4,0.0,5,0.32557641192199416,healthy,CT-009
5,0.7853981633974483,1,0.3145120790828888,healthy,CT-009
6,0.7853981633974483,2,0.3145120790828888,healthy,CT-009
7,0.7853981633974483,3,0.3169603558609499,healthy,CT-009
8,0.7853981633974483,4,0.300977167423523,healthy,CT-009
9,0.7853981633974483,5,0.31365527196211707,healthy,CT-009
10,1.5707963267948966,1,0.3162277660168379,healthy,CT-009
11,1.5707963267948966,2,0.3246392228305138,healthy,CT-009
12,1.5707963267948966,3,0.31895876516808724,healthy,CT-009
13,1.5707963267948966,4,0.31024184114977144,healthy,CT-009
14,1.5707963267948966,5,0.3352610922848042,healthy,CT-009
15,2.356194490192345,1,0.3168056153174405,healthy,CT-009
16,2.356194490192345,2,0.3168056153174405,healthy,CT-009
17,2.356194490192345,3,0.3111298086209356,healthy,CT-009
18,2.356194490192345,4,0.3303349807395642,healthy,CT-009
19,2.356194490192345,5,0.3191423692521127,healthy,CT-009
0,0.0,1,0.33129003368612386,healthy,CT-009
1,0.0,2,0.304394891547148,healthy,CT-009
2,0.0,3,0.3032140753827303,healthy,CT-009
3,0.0,4,0.29083213944358577,healthy,CT-009
4,0.0,5,0.2918903903865285,healthy,CT-009
5,0.7853981633974483,1,0.3050407185334774,healthy,CT-009
6,0.7853981633974483,2,0.3050407185334774,healthy,CT-009
7,0.7853981633974483,3,0.30995053788870897,healthy,CT-009
8,0.7853981633974483,4,0.30201323646834166,healthy,CT-009
9,0.7853981633974483,5,0.2959343854536461,healthy,CT-009
10,1.5707963267948966,1,0.2988661701402837,healthy,CT-009
11,1.5707963267948966,2,0.3091065754719559,healthy,CT-009
12,1.5707963267948966,3,0.3010186786529354,healthy,CT-009
13,1.5707963267948966,4,0.3020761493398643,healthy,CT-009
14,1.5707963267948966,5,0.3069201850644561,healthy,CT-009
15,2.356194490192345,1,0.3042903097250923,healthy,CT-009
16,2.356194490192345,2,0.3042903097250923,healthy,CT-009
17,2.356194490192345,3,0.3205981957606749,healthy,CT-009
18,2.356194490192345,4,0.31747651400212334,healthy,CT-009
19,2.356194490192345,5,0.31118550697789,healthy,CT-009
0,0.0,1,0.29059326290271154,healthy,CT-009
1,0.0,2,0.2572389453407085,healthy,CT-009
2,0.0,3,0.26438222176173926,healthy,CT-009
3,0.0,4,0.24579802006254378,healthy,CT-009
4,0.0,5,0.2634387974463898,healthy,CT-009
5,0.7853981633974483,1,0.2631976000657758,healthy,CT-009
6,0.7853981633974483,2,0.2631976000657758,healthy,CT-009
7,0.7853981633974483,3,0.261689597256941,healthy,CT-009
8,0.7853981633974483,4,0.2718961753974332,healthy,CT-009
9,0.7853981633974483,5,0.26352313834736496,healthy,CT-009
10,1.5707963267948966,1,0.2660873336628455,healthy,CT-009
11,1.5707963267948966,2,0.264575131106459,healthy,CT-009
12,1.5707963267948966,3,0.27792966369062455,healthy,CT-009
13,1.5707963267948966,4,0.2813657169355689,healthy,CT-009
14,1.5707963267948966,5,0.26795522013948525,healthy,CT-009
15,2.356194490192345,1,0.2656473431030866,healthy,CT-009
16,2.356194490192345,2,0.2656473431030866,healthy,CT-009
17,2.356194490192345,3,0.25555355052806444,healthy,CT-009
18,2.356194490192345,4,0.25935234749262925,healthy,CT-009
19,2.356194490192345,5,0.2576005137637696,healthy,CT-009
0,0.0,1,0.3468553617508437,healthy,CT-009
1,0.0,2,0.3366888400288908,healthy,CT-009
2,0.0,3,0.3181579635902869,healthy,CT-009
3,0.0,4,0.33437337746231466,healthy,CT-009
4,0.0,5,0.32124756808418026,healthy,CT-009
5,0.7853981633974483,1,0.3184850207287514,healthy,CT-009
6,0.7853981633974483,2,0.3184850207287514,healthy,CT-009
7,0.7853981633974483,3,0.32793893534086493,healthy,CT-009
8,0.7853981633974483,4,0.3417986576417189,healthy,CT-009
9,0.7853981633974483,5,0.39625951715797514,healthy,CT-009
10,1.5707963267948966,1,0.29917582261858355,healthy,CT-009
11,1.5707963267948966,2,0.32596012026013244,healthy,CT-009
12,1.5707963267948966,3,0.3229329872987804,healthy,CT-009
13,1.5707963267948966,4,0.32702361450580975,healthy,CT-009
14,1.5707963267948966,5,0.30199337741083,healthy,CT-009
15,2.356194490192345,1,0.300256456963341,healthy,CT-009
16,2.356194490192345,2,0.300256456963341,healthy,CT-009
17,2.356194490192345,3,0.34303903750156484,healthy,CT-009
18,2.356194490192345,4,0.31384809182101425,healthy,CT-009
19,2.356194490192345,5,0.30110393595387225,healthy,CT-009
0,0.0,1,0.297520618644353,healthy,CT-009
1,0.0,2,0.27084935850025565,healthy,CT-009
2,0.0,3,0.2719918966379967,healthy,CT-009
3,0.0,4,0.2766365445449639,healthy,CT-009
4,0.0,5,0.2877498913987631,healthy,CT-009
5,0.7853981633974483,1,0.2858231334022278,healthy,CT-009
6,0.7853981633974483,2,0.2858231334022278,healthy,CT-009
7,0.7853981633974483,3,0.2831963900061228,healthy,CT-009
8,0.7853981633974483,4,0.2745637560627288,healthy,CT-009
9,0.7853981633974483,5,0.27916321169780245,healthy,CT-009
10,1.5707963267948966,1,0.29270977494043315,healthy,CT-009
11,1.5707963267948966,2,0.28966575565641167,healthy,CT-009
12,1.5707963267948966,3,0.30050977097089476,healthy,CT-009
13,1.5707963267948966,4,0.2748737083745107,healthy,CT-009
14,1.5707963267948966,5,0.2584569596664017,healthy,CT-009
15,2.356194490192345,1,0.2892685065150613,healthy,CT-009
16,2.356194490192345,2,0.2892685065150613,healthy,CT-009
17,2.356194490192345,3,0.30618621784789724,healthy,CT-009
18,2.356194490192345,4,0.29291224682463923,healthy,CT-009
19,2.356194490192345,5,0.29067291022856045,healthy,CT-009
0,0.0,1,0.20096140805723042,cancer,CT-011
1,0.0,2,0.1633748835085514,cancer,CT-011
2,0.0,3,0.1458762752976743,cancer,CT-011
3,0.0,4,0.1340607813042287,cancer,CT-011
4,0.0,5,0.1365760559500208,cancer,CT-011
5,0.7853981633974483,1,0.1836230408331932,cancer,CT-011
6,0.7853981633974483,2,0.1836230408331932,cancer,CT-011
7,0.7853981633974483,3,0.1516971174975662,cancer,CT-011
8,0.7853981633974483,4,0.13501698337178392,cancer,CT-011
9,0.7853981633974483,5,0.13465777381712024,cancer,CT-011
10,1.5707963267948966,1,0.22232467738470071,cancer,CT-011
11,1.5707963267948966,2,0.18944686984503822,cancer,CT-011
12,1.5707963267948966,3,0.17419457511644848,cancer,CT-011
13,1.5707963267948966,4,0.16254673473257536,cancer,CT-011
14,1.5707963267948966,5,0.15409070362383717,cancer,CT-011
15,2.356194490192345,1,0.2030404465957904,cancer,CT-011
16,2.356194490192345,2,0.2030404465957904,cancer,CT-011
17,2.356194490192345,3,0.17204910232803491,cancer,CT-011
18,2.356194490192345,4,0.15332218465601222,cancer,CT-011
19,2.356194490192345,5,0.14176705321245558,cancer,CT-011
0,0.0,1,0.4667327995468494,healthy,CT-011
1,0.0,2,0.42545931062793774,healthy,CT-011
2,0.0,3,0.4442374801561776,healthy,CT-011
3,0.0,4,0.43285229710735174,healthy,CT-011
4,0.0,5,0.4034848200366403,healthy,CT-011
5,0.7853981633974483,1,0.43996369583223366,healthy,CT-011
6,0.7853981633974483,2,0.43996369583223366,healthy,CT-011
7,0.7853981633974483,3,0.4038389994787527,healthy,CT-011
8,0.7853981633974483,4,0.38721767267367907,healthy,CT-011
9,0.7853981633974483,5,0.3838965266968126,healthy,CT-011
10,1.5707963267948966,1,0.4407485215621934,healthy,CT-011
11,1.5707963267948966,2,0.4058170770186982,healthy,CT-011
12,1.5707963267948966,3,0.402416172028665,healthy,CT-011
13,1.5707963267948966,4,0.4044887033170532,healthy,CT-011
14,1.5707963267948966,5,0.41880783182743847,healthy,CT-011
15,2.356194490192345,1,0.4423820461029362,healthy,CT-011
16,2.356194490192345,2,0.4423820461029362,healthy,CT-011
17,2.356194490192345,3,0.4354023372841492,healthy,CT-011
18,2.356194490192345,4,0.4192375221260028,healthy,CT-011
19,2.356194490192345,5,0.41201102706087017,healthy,CT-011
0,0.0,1,0.49033875919147174,healthy,CT-011
1,0.0,2,0.41145701476581975,healthy,CT-011
2,0.0,3,0.39846644802803866,healthy,CT-011
3,0.0,4,0.3898005187842167,healthy,CT-011
4,0.0,5,0.4317406628984581,healthy,CT-011
5,0.7853981633974483,1,0.43245135526264183,healthy,CT-011
6,0.7853981633974483,2,0.43245135526264183,healthy,CT-011
7,0.7853981633974483,3,0.43805768027738085,healthy,CT-011
8,0.7853981633974483,4,0.4101990049437098,healthy,CT-011
9,0.7853981633974483,5,0.403495529064832,healthy,CT-011
10,1.5707963267948966,1,0.4589305872902974,healthy,CT-011
11,1.5707963267948966,2,0.4648588495446763,healthy,CT-011
12,1.5707963267948966,3,0.4982622864741511,healthy,CT-011
13,1.5707963267948966,4,0.45840908464916885,healthy,CT-011
